id,input,output
nikluge-au-2022-train-013516,제가 봤어요,0
nikluge-au-2022-train-013517,으 오타쿠 극혐,1
nikluge-au-2022-train-013518,오타쿠는 저러고 노는구나!!,1
nikluge-au-2022-train-013519,이것도 앱이라고 만들었냐,1
nikluge-au-2022-train-013520,그리고 나 빻은 락스타 뿐만 아니라 빻은 해외연예인 국내연예인 다 욕한다,1
nikluge-au-2022-train-013521,본인이 그럴 순 있어 개빻은거 덕질할 수 있어 나도 그랬으니까 근데 자정하고 지적하자는 물결을 우습게 보고 욕하는 건 아니라는 거죠,1
nikluge-au-2022-train-013522,&name& &name& &name& &name& &name& &name& &name& 등등,0
nikluge-au-2022-train-013523,모르는게 죄는 아니지만 모른다고 해서 하나로 퉁칠라는 것 좀 하지 맙시다,0
nikluge-au-2022-train-013524,진짜 웃기니까는,0
nikluge-au-2022-train-013525,2017 알카프 다시 보니까 진짜 미쳤다,0
nikluge-au-2022-train-013526,머리를 자르던가 아님 환불해줬어야지,0
nikluge-au-2022-train-013527,관객들이 왜 저런걸 봐야해요,0
nikluge-au-2022-train-013528,아니 저정도면 여혐수준 아니냐고,1
nikluge-au-2022-train-013529,힙합 문화와 어울리면서 빻은 걸 좀 답습하는 느낌이...,1
nikluge-au-2022-train-013530,근데 나도 10대때 완전 명예남성이었고 개빻앗으니까..,1
nikluge-au-2022-train-013531,영국인 친구랑 대화하는데 내가 영국산 밴드 좋다고 했더니 자기는 어릴때 &name& 좋아했다는거야,0
nikluge-au-2022-train-013532,미쳣나바,1
nikluge-au-2022-train-013533,뭐라고요?,0
nikluge-au-2022-train-013534,팬들이 사비제작해서?,0
nikluge-au-2022-train-013535,스타워즈 리믹스개웃기네,0
nikluge-au-2022-train-013536,와우 정말 하다하다 별 미친놈을 다 보네,1
nikluge-au-2022-train-013537,&company& 새끼들 혓바닥이 너무 길어서 이젠 안믿기로 했어 나는,1
nikluge-au-2022-train-013538,마블놈들아 &name& 절대 대접해,1
nikluge-au-2022-train-013539,자의식과잉오타쿠백남이 각본써서 유명해지면 안됨 진심으로,1
nikluge-au-2022-train-013540,영어칭찬도 여자가 해주면 ㅎㅎ 고마웡 아이 몰 내가... 아니야 ㅎㅎㅎ 하는데 백남이 해주면 왤캐 좆같고 짱나지..??,1
nikluge-au-2022-train-013541,삼성티비????,0
nikluge-au-2022-train-013542,개자식들아!!!!!!!!!!!!!,1
nikluge-au-2022-train-013543,아니 진짜 &affiliation&에 왤캐 형님~하는 한남들 많냐고 진심..,1
nikluge-au-2022-train-013544,대화 몇마디 하자마자 갑자기 자기 번호 주는 미친 개창놈,1
nikluge-au-2022-train-013545,어제 쾌적여초콘 즐겻어서 더 짜증,1
nikluge-au-2022-train-013546,dmz근처 빨갱이,1
nikluge-au-2022-train-013547,개자식들아,1
nikluge-au-2022-train-013548,오징어버거세트가 5400원?,0
nikluge-au-2022-train-013549,소멸되는 포인트 털려고 &company& 갔더니 결과적으론 1600포인트 쓰고도 4200원 더 결제해서,0
nikluge-au-2022-train-013550,가던 데나 가기로..,0
nikluge-au-2022-train-013551,얘넨 맛대가리도 없으면서 뭘 믿고 비싸고 난리야,1
nikluge-au-2022-train-013552,이게 뭐지,0
nikluge-au-2022-train-013553,어떻게 트윗이 40분 넘게 안 올라가냐??,0
nikluge-au-2022-train-013554,결코 다시 탈출!,0
nikluge-au-2022-train-013555,결코 다시 탈출!,0
nikluge-au-2022-train-013556,재밌을 거 같다,0
nikluge-au-2022-train-013557,&name&가 이렇게 적다는 게 믿을 수 없어,0
nikluge-au-2022-train-013558,&name&는 유유예 때문에 채워진 건가...,0
nikluge-au-2022-train-013559,대화는 어떻게 하는 것인가...,0
nikluge-au-2022-train-013560,많이 먹었더니 실시간으로 식곤증이 너무 심해서 걱정임...,0
nikluge-au-2022-train-013561,앞에 친구 있는데도,0
nikluge-au-2022-train-013562,그럼 어디서 무슨 벌레가 들어왔단 말이냐,0
nikluge-au-2022-train-013563,배고프다,0
nikluge-au-2022-train-013564,미개의 극치다,1
nikluge-au-2022-train-013565,난 sea of 쪽바리 썰이 잊히지가 않아,1
nikluge-au-2022-train-013566,맛없어 뻘쭘하다,0
nikluge-au-2022-train-013567,이틀동안 경치좋은곳에서 맛있는거만 잔뜩 먹었다,0
nikluge-au-2022-train-013568,기분개조아,0
nikluge-au-2022-train-013569,근데진짜 레즈클럽에서는 저런춤춰야 인기있더라,0
nikluge-au-2022-train-013570,#&name&교수가_또,0
nikluge-au-2022-train-013571,하지만 속지 않는다,0
nikluge-au-2022-train-013572,자기가먹은건 자기가 못치우는 병이라도 걸렸나,1
nikluge-au-2022-train-013573,도로에서 끼어드는 차한테 당장 화낼수있는건 클락션이 다인것 같은데,0
nikluge-au-2022-train-013574,"에쿠스혼을 달아야할까,,",0
nikluge-au-2022-train-013575,&brand&는 혼소리 큰건 진짜 좋았는데말이지,0
nikluge-au-2022-train-013576,&brand& 한남이면 말 다했네요..,1
nikluge-au-2022-train-013577,전 걍 그랬어요..,0
nikluge-au-2022-train-013578,붕뱅붕<<<<너무 귀욥자나요,0
nikluge-au-2022-train-013579,쉴드없는 오픈페쓴 한남이었단말야,1
nikluge-au-2022-train-013580,임산부속에 앉은 한남이 자꾸 나 쳐다봐,1
nikluge-au-2022-train-013581,나는 일방통행 반대로 갔다고 벌금 사만원에 벌점 15점 먹었는데,0
nikluge-au-2022-train-013582,넌 왜 말하는 꼬라지가 꼬질꼬질해졌니?,1
nikluge-au-2022-train-013583,한남놈들 시끄럽네....,1
nikluge-au-2022-train-013584,카페안 한남무리들 조용히좀..,1
nikluge-au-2022-train-013585,바이크에 누워있는데 개저씨들 존나 꼬라보고가네~~~,1
nikluge-au-2022-train-013586,앞에앉은 커플 남자 얼굴 누가 주먹으로 한번 친굿같이 생겼다,1
nikluge-au-2022-train-013587,그사람이 영어 담당인데 전수 못간다고 말하자마자 good girl~~~~,0
nikluge-au-2022-train-013588,안그래도 속상하고 짜증나고 화나죽겠는데 불난집에 기름붓고있어,0
nikluge-au-2022-train-013589,카페왔는데 책상 이렇게 막혀있다,0
nikluge-au-2022-train-013590,아 망해ㅛ다,0
nikluge-au-2022-train-013591,친구야 한남좀 그만만나..,1
nikluge-au-2022-train-013592,기분 잡쳤네,1
nikluge-au-2022-train-013593,그냥 한남얼굴 보기도 힘듦,1
nikluge-au-2022-train-013594,다 뒤지는게 제일 빠르고 편한방법아닐까,1
nikluge-au-2022-train-013595,&location& 원료를 사용하는데다가 여혐 마케팅,1
nikluge-au-2022-train-013596,양놈들 팁 영상은 죄다 구리거나 구라거나.,1
nikluge-au-2022-train-013597,신기하게 꼰대스러움이 1g도 없다.,1
nikluge-au-2022-train-013598,길이가 길어서 청순함이 배가 되긴 개뿔아,1
nikluge-au-2022-train-013599,둘이 어련히 이혼할 만한 일이 있었겠지..,0
nikluge-au-2022-train-013600,앞으로도 알아서들 하겠지..,0
nikluge-au-2022-train-013601,애비란 놈이..,1
nikluge-au-2022-train-013602,타래로 같이 영업해,0
nikluge-au-2022-train-013603,&name& 얼굴만 들이밀고,0
nikluge-au-2022-train-013604,뱀 가죽같은거.,0
nikluge-au-2022-train-013605,또라이들.....,1
nikluge-au-2022-train-013606,물론 나도..,0
nikluge-au-2022-train-013607,팬들이 바지 사이즈 물어보니깐....,0
nikluge-au-2022-train-013608,벗어서 확인하는 사람,0
nikluge-au-2022-train-013609,넘나 선명하게 들리는 지퍼 내리는 소리,0
nikluge-au-2022-train-013610,박스함 당싱 통장 나한테 맡겨.,0
nikluge-au-2022-train-013611,이제 저 뼛속까지 &affiliation&같은 코트만 버려주면 진짜 패피라고 인정한다.,1
nikluge-au-2022-train-013612,그 승무원 진짜 망해라,1
nikluge-au-2022-train-013613,언제나 열심히 사는구나...,0
nikluge-au-2022-train-013614,탐라에서 본 &art& &name&는 노래 잘 부르는데 보는 &name& 좋아하는 거 찍는 거 보니까 짜증나고...,1
nikluge-au-2022-train-013615,배움읃 똥구멍으로 처먹은 새끼가,1
nikluge-au-2022-train-013616,그 와중에 모노클 너무 자연스럽게 어울리는 세르 때문에 오타쿠웃음짓고 모자 없고 종이 뗀 진세율 너무 진세율 안 같아서 두번웃음지음,1
nikluge-au-2022-train-013617,사실 모자가 본체였던거임...,0
nikluge-au-2022-train-013618,&name&에게 전기파리채 선물하는 &name& 생각나버렷고...,0
nikluge-au-2022-train-013619,"달빛을 퍼트리는 아이, 이세르테 셰리엘 라에르티",0
nikluge-au-2022-train-013620,"은빛 수정으로 만들어진 장신구, 온기가 은은하게 남은 죽음을(를) 가진자여,",0
nikluge-au-2022-train-013621,(트친님들: 예?),0
nikluge-au-2022-train-013622,중학교 꼬라지를 다시 보고 오면 중학교가고싶다는 생각이 확 사라질 거 같긴 한데 일단 지금은 너무 가고 싶어,1
nikluge-au-2022-train-013623,&name&: 오너의 사라진 상식,0
nikluge-au-2022-train-013624,아무리 시작이 좋았어도 수만수천 년 동안 이어져 내려오던 존나 유서 깊은 가문에는 꼰대가 많은 법이죠,1
nikluge-au-2022-train-013625,아니면 존나 뭐든간에 남자는 싫어하고 보겟다는 거임?,1
nikluge-au-2022-train-013626,남자 싫어하기 운동 누가 시작했냐?,0
nikluge-au-2022-train-013627,개인적으로 실천하는 정도가 딱 적당하지 않음?,0
nikluge-au-2022-train-013628,근데 전 사실 이건 오타쿠판에서 현상만 가지고 박터지게 싸울라니까 생긴 상황이라고 생각함,1
nikluge-au-2022-train-013629,적어도 짭메갈 티는 안 내겠습니다 . . .,1
nikluge-au-2022-train-013630,글고 왠지 출판업 쪽에 관심이 생겨서 할수있는일 준비중일거같다~,0
nikluge-au-2022-train-013631,그런 애들이 만연체라고 부르기도 부끄러운 수준으로 글 개좃같이 쓰면서 수준 낮춰놨는데 싹 글러탓 되는 거 좃나 짜증나는 거임,1
nikluge-au-2022-train-013632,아니면 적어도..,0
nikluge-au-2022-train-013633,많이 양보했다),0
nikluge-au-2022-train-013634,그게 대학일상인데..,0
nikluge-au-2022-train-013635,왜 다와놓고 또 10분 더 늦는대,0
nikluge-au-2022-train-013636,아니... 이러다 비행기 놓치는거아녀?,0
nikluge-au-2022-train-013637,저쯤되며는 플레이 가능한 사람이 오히려 빻남덕 수준인 거 아니냐고,1
nikluge-au-2022-train-013638,더 쓸거잇으면 천천히 써야지,0
nikluge-au-2022-train-013639,이제 이닦고 누워야겟다,0
nikluge-au-2022-train-013640,와타리가 뭐 나중에 얼마나 회복되고 좋아지고...,0
nikluge-au-2022-train-013641,이게 중요한 게 아니라고도 생각했고,0
nikluge-au-2022-train-013642,메갈 팬답시고 유난떠는 애들이,1
nikluge-au-2022-train-013643,아 파워셸...,0
nikluge-au-2022-train-013644,느그 1600만원 날아갔다!!,1
nikluge-au-2022-train-013645,스토리 갑자기 왜 이래,0
nikluge-au-2022-train-013646,저거 안들린다고 청력에 지장없는건가,0
nikluge-au-2022-train-013647,그정도 빻남은 죽든지 아니면 빻남끼리만 어디 멀리 가서 지내든지 했으면...,1
nikluge-au-2022-train-013648,배달음식 빼먹는 문제...,0
nikluge-au-2022-train-013649,게다가 가성비 개꿀 운운하는 모랄없음까지 결부되어.,1
nikluge-au-2022-train-013650,님 한남레즈 천알티 탄거 봤어요?,1
nikluge-au-2022-train-013651,가경차현러 트친소냐고,0
nikluge-au-2022-train-013652,오타쿠을 할 거면 저정도로 해야쓰지,1
nikluge-au-2022-train-013653,미치겟군 정말 감당 안되는 오타쿠녀석이라니까,1
nikluge-au-2022-train-013654,&name& 샤이닝스타 들어주세요,0
nikluge-au-2022-train-013655,시키는 거 다할 귀여운 노예남,1
nikluge-au-2022-train-013656,빻남덕들 다 물리쳐주는 &name& 최곡,1
nikluge-au-2022-train-013657,약간 이런 프로그램ㅅㅂ 줌마도 못 보게 해야 돼그 인간들 때문에 재작년센터 일등하고도,1
nikluge-au-2022-train-013658,우리 좀 더 화이팅해서 1차 순위선발할 때 폭신의자에 앉게 하자,0
nikluge-au-2022-train-013659,아니 새로고침만 하면 알림창 터짐,0
nikluge-au-2022-train-013660,내가 그렇게 알티탈만한 글을 올렷나,0
nikluge-au-2022-train-013661,얘들아 투표하자,0
nikluge-au-2022-train-013662,&name& 뽑아줘,0
nikluge-au-2022-train-013663,꼭 좀 뽑아줘,0
nikluge-au-2022-train-013664,우리 애 의지 없지도 않아,0
nikluge-au-2022-train-013665,근데 분량 다 썰려서 오늘도 준또없이거든,0
nikluge-au-2022-train-013666,그니까 진짜 제발 다 되는 &name& 꼭 같이 뽑아줘,0
nikluge-au-2022-train-013667,주말에 조별 수행하자고 만나자해서 카페에서 기다리는데,0
nikluge-au-2022-train-013668,애들이 연락두절된 느낌임,0
nikluge-au-2022-train-013669,쟨 눈을 뜬거야 뭐야,1
nikluge-au-2022-train-013670,저게 센터면 나도 한다 진짜,1
nikluge-au-2022-train-013671,쓸데없는 인간 그 자체 차주공,1
nikluge-au-2022-train-013672,데이터 없는뎅,0
nikluge-au-2022-train-013673,핫스팟 쓰는 입장으로써영상보기는 또 양심에 찔리는데,0
nikluge-au-2022-train-013674,내가 말했잖아,0
nikluge-au-2022-train-013675,아아니진짜왜이래,0
nikluge-au-2022-train-013676,움냠하면돼?,0
nikluge-au-2022-train-013677,맨날 돈 때문에 해야돼 이러면서 ...,0
nikluge-au-2022-train-013678,약간 &name& 포위된 것 같고...,0
nikluge-au-2022-train-013679,개귀여워,0
nikluge-au-2022-train-013680,나도 오늘부터 더킹 재탕할게,0
nikluge-au-2022-train-013681,같이 &name& 앓쟈,0
nikluge-au-2022-train-013682,무슨 맥락으로 짱구가 튀어나온지 알 수 없다,0
nikluge-au-2022-train-013683,무ㅓ 이따구로 끝나?,1
nikluge-au-2022-train-013684,&name& 괴롭히지 말고 얼른 좋은 점수 토해내...,0
nikluge-au-2022-train-013685,뭔 시험이야?,0
nikluge-au-2022-train-013686,틀딱쓰레기,1
nikluge-au-2022-train-013687,내가 가격 잘못보고 잇는건가?,0
nikluge-au-2022-train-013688,ㅋㅋㅋㅋ 온라인에 없는 건 배송 중에 100퍼 깨질 각이라 없는 거 아니냐 ㅋㅋㅋㅋㅋㅋㅋ 이렇든 저렇든 개노답...,1
nikluge-au-2022-train-013689,"내가 아는 홍탁집은 개노답한남이 어머님 등골 빼먹으면서 놀고 먹는 곳으로,,,",1
nikluge-au-2022-train-013690,저거 초코 안 묻어있구 달달하게 설탕 묻혀져있는 것도 존맛탱,0
nikluge-au-2022-train-013691,아예 없는 것도 꼬소하니 존맛탱,0
nikluge-au-2022-train-013692,진짜 하나같이 생각이 없나봐요,1
nikluge-au-2022-train-013693,머리 왜 들고 다녀 진짜???,1
nikluge-au-2022-train-013694,벌써 신혼집 구했다,0
nikluge-au-2022-train-013695,썩었어 아주,1
nikluge-au-2022-train-013696,청개구리 심보인가...?????????,0
nikluge-au-2022-train-013697,"이름은 되게 맛있어보이게 지어놓고선,,,",0
nikluge-au-2022-train-013698,``입으론 싫다고 하면서 착실히 출근 준비를 하는군 실은 출근이 좋은 게 아닌가?`` 같잖앜,0
nikluge-au-2022-train-013699,익숙해지니까 짱 편해,0
nikluge-au-2022-train-013700,"라면으로 인공호흡 중,,,",0
nikluge-au-2022-train-013701,냄져놈들 많을랑가,1
nikluge-au-2022-train-013702,저게 무슨 츄하트야~~~!!!,0
nikluge-au-2022-train-013703,안 늦엇서???,0
nikluge-au-2022-train-013704,세상에 없어요,0
nikluge-au-2022-train-013705,너무 좋아,0
nikluge-au-2022-train-013706,새상에 에리얼 황제님같어,0
nikluge-au-2022-train-013707,시작할 때 마이크 가로로 잡고 90도로 인사함,0
nikluge-au-2022-train-013708,냄져놈들 진짜 싼티나,1
